Location,Loc_no,No_spp,Phi_in,Alpha,Wgt_n2,Phi_out,Spnum_in,Spnum_out,Iter
ST23      ,   2095,      0, -1.#IO,  1.#R,  28.62, -1.#IO,       0.0,      -1.$,  101
ST24      ,   2096,      0, -1.#IO,  1.#R,  26.26, -1.#IO,       0.0,      -1.$,  101
ST25      ,   2097,      0, -1.#IO,  1.#R,  34.85, -1.#IO,       0.0,      -1.$,  101
ST26      ,   2098,      0, -1.#IO,  1.#R,  29.25, -1.#IO,       0.0,      -1.$,  101
ST27      ,   2099,      0, -1.#IO,  1.#R,  40.78, -1.#IO,       0.0,      -1.$,  101
ST28      ,   2100,      0, -1.#IO,  1.#R,  35.82, -1.#IO,       0.0,      -1.$,  101
ST29      ,   2101,      0, -1.#IO,  1.#R,  40.80, -1.#IO,       0.0,      -1.$,  101
ST30      ,   2102,      0, -1.#IO,  1.#R,  33.49, -1.#IO,       0.0,      -1.$,  101
ST31      ,   2103,      0, -1.#IO,  1.#R,  33.09, -1.#IO,       0.0,      -1.$,  101
ST32      ,   2104,      0, -1.#IO,  1.#R,  32.02, -1.#IO,       0.0,      -1.$,  101
ST33      ,   2105,      0, -1.#IO,  1.#R,  40.40, -1.#IO,       0.0,      -1.$,  101
ST34      ,   2106,      0, -1.#IO,  1.#R,  38.78, -1.#IO,       0.0,      -1.$,  101
ST35      ,   2107,      0, -1.#IO,  1.#R,  36.77, -1.#IO,       0.0,      -1.$,  101
ST36      ,   2108,      0, -1.#IO,  1.#R,  39.20, -1.#IO,       0.0,      -1.$,  101
ST37      ,   2109,      0, -1.#IO,  1.#R,  41.00, -1.#IO,       0.0,      -1.$,  101
ST38      ,   2110,      0, -1.#IO,  1.#R,  39.21, -1.#IO,       0.0,      -1.$,  101
ST39      ,   2111,      0, -1.#IO,  1.#R,  35.06, -1.#IO,       0.0,      -1.$,  101
ST40      ,   2112,      0, -1.#IO,  1.#R,  33.75, -1.#IO,       0.0,      -1.$,  101
ST41      ,   2113,      0, -1.#IO,  1.#R,  33.58, -1.#IO,       0.0,      -1.$,  101
ST42      ,   2114,      0, -1.#IO,  1.#R,  34.37, -1.#IO,       0.0,      -1.$,  101
ST43      ,   2115,      0, -1.#IO,  1.#R,  39.95, -1.#IO,       0.0,      -1.$,  101
ST44      ,   2116,      0, -1.#IO,  1.#R,  39.17, -1.#IO,       0.0,      -1.$,  101
ST45      ,   2117,      0, -1.#IO,  1.#R,  37.16, -1.#IO,       0.0,      -1.$,  101
ST46      ,   2118,      0, -1.#IO,  1.#R,  36.78, -1.#IO,       0.0,      -1.$,  101
ST47      ,   2119,      0, -1.#IO,  1.#R,  40.68, -1.#IO,       0.0,      -1.$,  101
ST48      ,   2120,      0, -1.#IO,  1.#R,  33.91, -1.#IO,       0.0,      -1.$,  101
ST49      ,   2121,      0, -1.#IO,  1.#R,  35.00, -1.#IO,       0.0,      -1.$,  101
ST50      ,   2122,      0, -1.#IO,  1.#R,  38.92, -1.#IO,       0.0,      -1.$,  101
ST51      ,   2123,      0, -1.#IO,  1.#R,  36.22, -1.#IO,       0.0,      -1.$,  101
ST52      ,   2124,      0, -1.#IO,  1.#R,  31.98, -1.#IO,       0.0,      -1.$,  101
ST53      ,   2125,      0, -1.#IO,  1.#R,  40.55, -1.#IO,       0.0,      -1.$,  101
ST54      ,   2126,      0, -1.#IO,  1.#R,  41.11, -1.#IO,       0.0,      -1.$,  101
ST55      ,   2127,      0, -1.#IO,  1.#R,  39.34, -1.#IO,       0.0,      -1.$,  101
ST56      ,   2128,      0, -1.#IO,  1.#R,  36.14, -1.#IO,       0.0,      -1.$,  101
ST57      ,   2129,      0, -1.#IO,  1.#R,  41.52, -1.#IO,       0.0,      -1.$,  101
ST58      ,   2130,      0, -1.#IO,  1.#R,  37.13, -1.#IO,       0.0,      -1.$,  101
ST59      ,   2131,      0, -1.#IO,  1.#R,  36.91, -1.#IO,       0.0,      -1.$,  101
ST60      ,   2132,      0, -1.#IO,  1.#R,  38.36, -1.#IO,       0.0,      -1.$,  101
ST61      ,   2133,      0, -1.#IO,  1.#R,  36.74, -1.#IO,       0.0,      -1.$,  101
ST62      ,   2134,      0, -1.#IO,  1.#R,  41.62, -1.#IO,       0.0,      -1.$,  101
ST63      ,   2135,      0, -1.#IO,  1.#R,  41.87, -1.#IO,       0.0,      -1.$,  101
ST64      ,   2136,      0, -1.#IO,  1.#R,  39.49, -1.#IO,       0.0,      -1.$,  101
ST65      ,   2137,      0, -1.#IO,  1.#R,  37.93, -1.#IO,       0.0,      -1.$,  101
ST66      ,   2138,      0, -1.#IO,  1.#R,  31.69, -1.#IO,       0.0,      -1.$,  101
ST67      ,   2139,      0, -1.#IO,  1.#R,  39.88, -1.#IO,       0.0,      -1.$,  101
ST68      ,   2140,      0, -1.#IO,  1.#R,  29.38, -1.#IO,       0.0,      -1.$,  101
ST69      ,   2141,      0, -1.#IO,  1.#R,  30.18, -1.#IO,       0.0,      -1.$,  101
ST70      ,   2142,      0, -1.#IO,  1.#R,  35.20, -1.#IO,       0.0,      -1.$,  101
ST71      ,   2143,      0, -1.#IO,  1.#R,  38.45, -1.#IO,       0.0,      -1.$,  101
ST72      ,   2144,      0, -1.#IO,  1.#R,  39.38, -1.#IO,       0.0,      -1.$,  101
ST73      ,   2145,      0, -1.#IO,  1.#R,  38.51, -1.#IO,       0.0,      -1.$,  101
ST74      ,   2146,      0, -1.#IO,  1.#R,  35.46, -1.#IO,       0.0,      -1.$,  101
ST75      ,   2147,      0, -1.#IO,  1.#R,  33.92, -1.#IO,       0.0,      -1.$,  101
ST76      ,   2148,      0, -1.#IO,  1.#R,  31.66, -1.#IO,       0.0,      -1.$,  101
ST77      ,   2149,      0, -1.#IO,  1.#R,  32.45, -1.#IO,       0.0,      -1.$,  101
ST78      ,   2150,      0, -1.#IO,  1.#R,  30.14, -1.#IO,       0.0,      -1.$,  101
ST79      ,   2151,      0, -1.#IO,  1.#R,  38.60, -1.#IO,       0.0,      -1.$,  101
ST80      ,   2152,      0, -1.#IO,  1.#R,  25.29, -1.#IO,       0.0,      -1.$,  101
ST81      ,   2153,      0, -1.#IO,  1.#R,  33.85, -1.#IO,       0.0,      -1.$,  101
ST82      ,   2154,      0, -1.#IO,  1.#R,  37.77, -1.#IO,       0.0,      -1.$,  101
ST83      ,   2155,      0, -1.#IO,  1.#R,  34.38, -1.#IO,       0.0,      -1.$,  101
ST84      ,   2156,      0, -1.#IO,  1.#R,  30.05, -1.#IO,       0.0,      -1.$,  101
ST85      ,   2157,      0, -1.#IO,  1.#R,  35.49, -1.#IO,       0.0,      -1.$,  101
ST86      ,   2158,      0, -1.#IO,  1.#R,  32.24, -1.#IO,       0.0,      -1.$,  101
ST87      ,   2159,      0, -1.#IO,  1.#R,  31.43, -1.#IO,       0.0,      -1.$,  101
ST88      ,   2160,      0, -1.#IO,  1.#R,  28.82, -1.#IO,       0.0,      -1.$,  101
ST89      ,   2161,      0, -1.#IO,  1.#R,  31.70, -1.#IO,       0.0,      -1.$,  101
ST90      ,   2162,      0, -1.#IO,  1.#R,  28.29, -1.#IO,       0.0,      -1.$,  101
ST91      ,   2163,      0, -1.#IO,  1.#R,  28.20, -1.#IO,       0.0,      -1.$,  101
ST92      ,   2164,      0, -1.#IO,  1.#R,  31.89, -1.#IO,       0.0,      -1.$,  101
ST93      ,   2165,      0, -1.#IO,  1.#R,  29.50, -1.#IO,       0.0,      -1.$,  101
ST94      ,   2166,      0, -1.#IO,  1.#R,  22.90, -1.#IO,       0.0,      -1.$,  101
ST95      ,   2167,      0, -1.#IO,  1.#R,  34.55, -1.#IO,       0.0,      -1.$,  101
ST96      ,   2168,      0, -1.#IO,  1.#R,  32.42, -1.#IO,       0.0,      -1.$,  101
ST97      ,   2169,      0, -1.#IO,  1.#R,  31.30, -1.#IO,       0.0,      -1.$,  101
ST98      ,   2170,      0, -1.#IO,  1.#R,  28.03, -1.#IO,       0.0,      -1.$,  101
ST99      ,   2171,      0, -1.#IO,  1.#R,  32.42, -1.#IO,       0.0,      -1.$,  101
SU00      ,   2172,      0, -1.#IO,  1.#R,  27.02, -1.#IO,       0.0,      -1.$,  101
SU01      ,   2173,      0, -1.#IO,  1.#R,  30.24, -1.#IO,       0.0,      -1.$,  101
SU02      ,   2174,      0, -1.#IO,  1.#R,  32.13, -1.#IO,       0.0,      -1.$,  101
SU03      ,   2175,      0, -1.#IO,  1.#R,  33.04, -1.#IO,       0.0,      -1.$,  101
SU04      ,   2176,      0, -1.#IO,  1.#R,  23.74, -1.#IO,       0.0,      -1.$,  101
SU05      ,   2177,      0, -1.#IO,  1.#R,  30.81, -1.#IO,       0.0,      -1.$,  101
SU06      ,   2178,      0, -1.#IO,  1.#R,  36.03, -1.#IO,       0.0,      -1.$,  101
SU07      ,   2179,      0, -1.#IO,  1.#R,  30.81, -1.#IO,       0.0,      -1.$,  101
SU08      ,   2180,      0, -1.#IO,  1.#R,  24.94, -1.#IO,       0.0,      -1.$,  101
SU09      ,   2181,      0, -1.#IO,  1.#R,  24.61, -1.#IO,       0.0,      -1.$,  101
SU10      ,   2182,      0, -1.#IO,  1.#R,  29.27, -1.#IO,       0.0,      -1.$,  101
SU11      ,   2183,      0, -1.#IO,  1.#R,  29.87, -1.#IO,       0.0,      -1.$,  101
SU12      ,   2184,      0, -1.#IO,  1.#R,  31.62, -1.#IO,       0.0,      -1.$,  101
SU13      ,   2185,      0, -1.#IO,  1.#R,  34.09, -1.#IO,       0.0,      -1.$,  101
SU14      ,   2186,      0, -1.#IO,  1.#R,  24.86, -1.#IO,       0.0,      -1.$,  101
SU15      ,   2187,      0, -1.#IO,  1.#R,  30.53, -1.#IO,       0.0,      -1.$,  101
SU16      ,   2188,      0, -1.#IO,  1.#R,  33.52, -1.#IO,       0.0,      -1.$,  101
SU17      ,   2189,      0, -1.#IO,  1.#R,  31.07, -1.#IO,       0.0,      -1.$,  101
SU18      ,   2190,      0, -1.#IO,  1.#R,  26.72, -1.#IO,       0.0,      -1.$,  101
SU19      ,   2191,      0, -1.#IO,  1.#R,  36.95, -1.#IO,       0.0,      -1.$,  101
SU20      ,   2192,      0, -1.#IO,  1.#R,  31.46, -1.#IO,       0.0,      -1.$,  101
SU21      ,   2193,      0, -1.#IO,  1.#R,  31.60, -1.#IO,       0.0,      -1.$,  101
SU22      ,   2194,      0, -1.#IO,  1.#R,  31.29, -1.#IO,       0.0,      -1.$,  101
SU23      ,   2195,      0, -1.#IO,  1.#R,  35.91, -1.#IO,       0.0,      -1.$,  101
SU24      ,   2196,      0, -1.#IO,  1.#R,  30.12, -1.#IO,       0.0,      -1.$,  101
SU25      ,   2197,      0, -1.#IO,  1.#R,  39.79, -1.#IO,       0.0,      -1.$,  101
SU26      ,   2198,      0, -1.#IO,  1.#R,  41.66, -1.#IO,       0.0,      -1.$,  101
SU27      ,   2199,      0, -1.#IO,  1.#R,  37.01, -1.#IO,       0.0,      -1.$,  101
SU28      ,   2200,      0, -1.#IO,  1.#R,  33.00, -1.#IO,       0.0,      -1.$,  101
SU29      ,   2201,      0, -1.#IO,  1.#R,  32.18, -1.#IO,       0.0,      -1.$,  101
SU30      ,   2202,      0, -1.#IO,  1.#R,  33.92, -1.#IO,       0.0,      -1.$,  101
SU31      ,   2203,      0, -1.#IO,  1.#R,  29.66, -1.#IO,       0.0,      -1.$,  101
SU32      ,   2204,      0, -1.#IO,  1.#R,  31.13, -1.#IO,       0.0,      -1.$,  101
SU33      ,   2205,      0, -1.#IO,  1.#R,  35.96, -1.#IO,       0.0,      -1.$,  101
SU34      ,   2206,      0, -1.#IO,  1.#R,  37.92, -1.#IO,       0.0,      -1.$,  101
SU35      ,   2207,      0, -1.#IO,  1.#R,  39.18, -1.#IO,       0.0,      -1.$,  101
SU36      ,   2208,      0, -1.#IO,  1.#R,  33.40, -1.#IO,       0.0,      -1.$,  101
SU37      ,   2209,      0, -1.#IO,  1.#R,  38.44, -1.#IO,       0.0,      -1.$,  101
SU38      ,   2210,      0, -1.#IO,  1.#R,  30.78, -1.#IO,       0.0,      -1.$,  101
SU39      ,   2211,      0, -1.#IO,  1.#R,  33.41, -1.#IO,       0.0,      -1.$,  101
SU40      ,   2212,      0, -1.#IO,  1.#R,  31.32, -1.#IO,       0.0,      -1.$,  101
SU41      ,   2213,      0, -1.#IO,  1.#R,  29.53, -1.#IO,       0.0,      -1.$,  101
SU42      ,   2214,      0, -1.#IO,  1.#R,  31.88, -1.#IO,       0.0,      -1.$,  101
SU43      ,   2215,      0, -1.#IO,  1.#R,  36.02, -1.#IO,       0.0,      -1.$,  101
SU44      ,   2216,      0, -1.#IO,  1.#R,  35.67, -1.#IO,       0.0,      -1.$,  101
SU45      ,   2217,      0, -1.#IO,  1.#R,  37.37, -1.#IO,       0.0,      -1.$,  101
SU46      ,   2218,      0, -1.#IO,  1.#R,  27.76, -1.#IO,       0.0,      -1.$,  101
SU47      ,   2219,      0, -1.#IO,  1.#R,  38.46, -1.#IO,       0.0,      -1.$,  101
SU48      ,   2220,      0, -1.#IO,  1.#R,  34.16, -1.#IO,       0.0,      -1.$,  101
SU49      ,   2221,      0, -1.#IO,  1.#R,  30.06, -1.#IO,       0.0,      -1.$,  101
SU50      ,   2222,      0, -1.#IO,  1.#R,  32.49, -1.#IO,       0.0,      -1.$,  101
SU51      ,   2223,      0, -1.#IO,  1.#R,  27.23, -1.#IO,       0.0,      -1.$,  101
SU52      ,   2224,      0, -1.#IO,  1.#R,  33.55, -1.#IO,       0.0,      -1.$,  101
SU53      ,   2225,      0, -1.#IO,  1.#R,  34.65, -1.#IO,       0.0,      -1.$,  101
SU54      ,   2226,      0, -1.#IO,  1.#R,  33.46, -1.#IO,       0.0,      -1.$,  101
SU55      ,   2227,      0, -1.#IO,  1.#R,  33.31, -1.#IO,       0.0,      -1.$,  101
SU56      ,   2228,      0, -1.#IO,  1.#R,  32.12, -1.#IO,       0.0,      -1.$,  101
SU57      ,   2229,      0, -1.#IO,  1.#R,  30.27, -1.#IO,       0.0,      -1.$,  101
SU58      ,   2230,      0, -1.#IO,  1.#R,  32.78, -1.#IO,       0.0,      -1.$,  101
SU59      ,   2231,      0, -1.#IO,  1.#R,  29.61, -1.#IO,       0.0,      -1.$,  101
SU60      ,   2232,      0,  0.000,999.99,  34.01,  0.740,       0.0,      14.8,   31
SU61      ,   2233,      0, -1.#IO,  1.#R,  28.09, -1.#IO,       0.0,      -1.$,  101
SU62      ,   2234,      0, -1.#IO,  1.#R,  32.31, -1.#IO,       0.0,      -1.$,  101
SU63      ,   2235,      0, -1.#IO,  1.#R,  30.39, -1.#IO,       0.0,      -1.$,  101
SU64      ,   2236,      0, -1.#IO,  1.#R,  33.27, -1.#IO,       0.0,      -1.$,  101
SU65      ,   2237,      0, -1.#IO,  1.#R,  31.85, -1.#IO,       0.0,      -1.$,  101
SU66      ,   2238,      0, -1.#IO,  1.#R,  33.45, -1.#IO,       0.0,      -1.$,  101
SU67      ,   2239,      0, -1.#IO,  1.#R,  32.92, -1.#IO,       0.0,      -1.$,  101
SU68      ,   2240,      0, -1.#IO,  1.#R,  29.98, -1.#IO,       0.0,      -1.$,  101
SU69      ,   2241,      0, -1.#IO,  1.#R,  30.90, -1.#IO,       0.0,      -1.$,  101
SU70      ,   2242,      0, -1.#IO,  1.#R,  36.11, -1.#IO,       0.0,      -1.$,  101
SU71      ,   2243,      0, -1.#IO,  1.#R,  37.70, -1.#IO,       0.0,      -1.$,  101
SU72      ,   2244,      0, -1.#IO,  1.#R,  30.37, -1.#IO,       0.0,      -1.$,  101
SU73      ,   2245,      0, -1.#IO,  1.#R,  34.41, -1.#IO,       0.0,      -1.$,  101
SU74      ,   2246,      0, -1.#IO,  1.#R,  29.27, -1.#IO,       0.0,      -1.$,  101
SU75      ,   2247,      0, -1.#IO,  1.#R,  36.37, -1.#IO,       0.0,      -1.$,  101
SU76      ,   2248,      0, -1.#IO,  1.#R,  32.80, -1.#IO,       0.0,      -1.$,  101
SU77      ,   2249,      0, -1.#IO,  1.#R,  35.17, -1.#IO,       0.0,      -1.$,  101
SU78      ,   2250,      0, -1.#IO,  1.#R,  31.45, -1.#IO,       0.0,      -1.$,  101
SU79      ,   2251,      0, -1.#IO,  1.#R,  30.67, -1.#IO,       0.0,      -1.$,  101
SU80      ,   2252,      0,  0.000,999.99,  27.21,  0.740,       0.0,      14.8,   31
SU81      ,   2253,      0,  0.000,999.99,  33.95,  0.740,       0.0,      14.8,   31
SU82      ,   2254,      0, -1.#IO,  1.#R,  36.47, -1.#IO,       0.0,      -1.$,  101
SU83      ,   2255,      0, -1.#IO,  1.#R,  37.40, -1.#IO,       0.0,      -1.$,  101
SU84      ,   2256,      0, -1.#IO,  1.#R,  37.53, -1.#IO,       0.0,      -1.$,  101
SU85      ,   2257,      0, -1.#IO,  1.#R,  35.29, -1.#IO,       0.0,      -1.$,  101
SU86      ,   2258,      0, -1.#IO,  1.#R,  33.99, -1.#IO,       0.0,      -1.$,  101
SU87      ,   2259,      0, -1.#IO,  1.#R,  33.07, -1.#IO,       0.0,      -1.$,  101
SU88      ,   2260,      0, -1.#IO,  1.#R,  35.41, -1.#IO,       0.0,      -1.$,  101
SU89      ,   2261,      0, -1.#IO,  1.#R,  36.57, -1.#IO,       0.0,      -1.$,  101
SU90      ,   2262,      0,  0.000,999.99,  27.03,  0.740,       0.0,      14.8,   31
SU91      ,   2263,      0,  0.003,536.20,  33.80,  0.740,       0.1,      14.8,   31
SU92      ,   2264,      0,  0.002,734.20,  34.58,  0.740,       0.0,      14.8,   31
SU93      ,   2265,      0,  0.000,999.99,  35.61,  0.740,       0.0,      14.8,   31
SU94      ,   2266,      0,  0.000,999.99,  37.96,  0.740,       0.0,      14.8,   31
SU95      ,   2267,      0,  0.000,999.99,  36.17,  0.740,       0.0,      14.8,   31
SU96      ,   2268,      0, -1.#IO,  1.#R,  39.49, -1.#IO,       0.0,      -1.$,  101
SU97      ,   2269,      0, -1.#IO,  1.#R,  37.48, -1.#IO,       0.0,      -1.$,  101
SU98      ,   2270,      0,  0.000,999.99,  38.12,  0.740,       0.0,      14.8,   31
SU99      ,   2271,      0,  0.001,999.99,  35.58,  0.740,       0.0,      14.8,   31
SV80      ,   2272,      0, -1.#IO,  1.#R,  34.27, -1.#IO,       0.0,      -1.$,  101
SV81      ,   2273,      0, -1.#IO,  1.#R,  32.44, -1.#IO,       0.0,      -1.$,  101
SV90      ,   2274,      0, -1.#IO,  1.#R,  39.08, -1.#IO,       0.0,      -1.$,  101
SV91      ,   2275,      0, -1.#IO,  1.#R,  39.42, -1.#IO,       0.0,      -1.$,  101
SW32      ,   2276,      0, -1.#IO,  1.#R,  39.19, -1.#IO,       0.0,      -1.$,  101
SW33      ,   2277,      0, -1.#IO,  1.#R,  37.82, -1.#IO,       0.0,      -1.$,  101
SW42      ,   2278,      0, -1.#IO,  1.#R,  38.43, -1.#IO,       0.0,      -1.$,  101
SW43      ,   2279,      0, -1.#IO,  1.#R,  35.98, -1.#IO,       0.0,      -1.$,  101
SW44      ,   2280,      0, -1.#IO,  1.#R,  28.18, -1.#IO,       0.0,      -1.$,  101
SW52      ,   2281,      0, -1.#IO,  1.#R,  36.33, -1.#IO,       0.0,      -1.$,  101
SW53      ,   2282,      0, -1.#IO,  1.#R,  34.37, -1.#IO,       0.0,      -1.$,  101
SW54      ,   2283,      0, -1.#IO,  1.#R,  32.65, -1.#IO,       0.0,      -1.$,  101
SW61      ,   2284,      0, -1.#IO,  1.#R,  33.38, -1.#IO,       0.0,      -1.$,  101
SW62      ,   2285,      0, -1.#IO,  1.#R,  35.42, -1.#IO,       0.0,      -1.$,  101
SW63      ,   2286,      0, -1.#IO,  1.#R,  37.86, -1.#IO,       0.0,      -1.$,  101
SW64      ,   2287,      0, -1.#IO,  1.#R,  35.56, -1.#IO,       0.0,      -1.$,  101
SW65      ,   2288,      0, -1.#IO,  1.#R,  30.71, -1.#IO,       0.0,      -1.$,  101
SW71      ,   2289,      0, -1.#IO,  1.#R,  39.51, -1.#IO,       0.0,      -1.$,  101
SW72      ,   2290,      0, -1.#IO,  1.#R,  38.61, -1.#IO,       0.0,      -1.$,  101
SW73      ,   2291,      0, -1.#IO,  1.#R,  37.65, -1.#IO,       0.0,      -1.$,  101
SW74      ,   2292,      0, -1.#IO,  1.#R,  37.45, -1.#IO,       0.0,      -1.$,  101
SW75      ,   2293,      0, -1.#IO,  1.#R,  34.73, -1.#IO,       0.0,      -1.$,  101
SW76      ,   2294,      0, -1.#IO,  1.#R,  34.42, -1.#IO,       0.0,      -1.$,  101
SW81      ,   2295,      0, -1.#IO,  1.#R,  36.20, -1.#IO,       0.0,      -1.$,  101
SW82      ,   2296,      0, -1.#IO,  1.#R,  38.16, -1.#IO,       0.0,      -1.$,  101
SW83      ,   2297,      0, -1.#IO,  1.#R,  35.44, -1.#IO,       0.0,      -1.$,  101
SW84      ,   2298,      0, -1.#IO,  1.#R,  37.67, -1.#IO,       0.0,      -1.$,  101
SW85      ,   2299,      0, -1.#IO,  1.#R,  36.14, -1.#IO,       0.0,      -1.$,  101
SW86      ,   2300,      0, -1.#IO,  1.#R,  34.41, -1.#IO,       0.0,      -1.$,  101
SW87      ,   2301,      0, -1.#IO,  1.#R,  37.10, -1.#IO,       0.0,      -1.$,  101
SW93      ,   2302,      0, -1.#IO,  1.#R,  40.71, -1.#IO,       0.0,      -1.$,  101
SW94      ,   2303,      0, -1.#IO,  1.#R,  39.23, -1.#IO,       0.0,      -1.$,  101
SW95      ,   2304,      0, -1.#IO,  1.#R,  38.63, -1.#IO,       0.0,      -1.$,  101
SW96      ,   2305,      0, -1.#IO,  1.#R,  40.43, -1.#IO,       0.0,      -1.$,  101
SW97      ,   2306,      0, -1.#IO,  1.#R,  36.58, -1.#IO,       0.0,      -1.$,  101
SW98      ,   2307,      0, -1.#IO,  1.#R,  36.70, -1.#IO,       0.0,      -1.$,  101
SX03      ,   2308,      0, -1.#IO,  1.#R,  30.06, -1.#IO,       0.0,      -1.$,  101
SX04      ,   2309,      0, -1.#IO,  1.#R,  41.49, -1.#IO,       0.0,      -1.$,  101
SX05      ,   2310,      0, -1.#IO,  1.#R,  37.36, -1.#IO,       0.0,      -1.$,  101
SX06      ,   2311,      0, -1.#IO,  1.#R,  38.34, -1.#IO,       0.0,      -1.$,  101
SX07      ,   2312,      0, -1.#IO,  1.#R,  40.52, -1.#IO,       0.0,      -1.$,  101
SX08      ,   2313,      0, -1.#IO,  1.#R,  37.93, -1.#IO,       0.0,      -1.$,  101
SX09      ,   2314,      0, -1.#IO,  1.#R,  37.71, -1.#IO,       0.0,      -1.$,  101
SX14      ,   2315,      0, -1.#IO,  1.#R,  28.64, -1.#IO,       0.0,      -1.$,  101
SX15      ,   2316,      0, -1.#IO,  1.#R,  40.52, -1.#IO,       0.0,      -1.$,  101
SX16      ,   2317,      0, -1.#IO,  1.#R,  38.26, -1.#IO,       0.0,      -1.$,  101
SX17      ,   2318,      0, -1.#IO,  1.#R,  21.47, -1.#IO,       0.0,      -1.$,  101
SX18      ,   2319,      0, -1.#IO,  1.#R,  30.78, -1.#IO,       0.0,      -1.$,  101
SX19      ,   2320,      0, -1.#IO,  1.#R,  38.29, -1.#IO,       0.0,      -1.$,  101
SX25      ,   2321,      0, -1.#IO,  1.#R,  40.86, -1.#IO,       0.0,      -1.$,  101
SX26      ,   2322,      0, -1.#IO,  1.#R,  34.33, -1.#IO,       0.0,      -1.$,  101
SX27      ,   2323,      0, -1.#IO,  1.#R,  27.97, -1.#IO,       0.0,      -1.$,  101
SX28      ,   2324,      0, -1.#IO,  1.#R,  36.96, -1.#IO,       0.0,      -1.$,  101
SX29      ,   2325,      0, -1.#IO,  1.#R,  37.31, -1.#IO,       0.0,      -1.$,  101
SX35      ,   2326,      0, -1.#IO,  1.#R,  37.61, -1.#IO,       0.0,      -1.$,  101
SX36      ,   2327,      0, -1.#IO,  1.#R,  37.97, -1.#IO,       0.0,      -1.$,  101
SX37      ,   2328,      0, -1.#IO,  1.#R,  35.94, -1.#IO,       0.0,      -1.$,  101
SX38      ,   2329,      0, -1.#IO,  1.#R,  36.36, -1.#IO,       0.0,      -1.$,  101
SX39      ,   2330,      0, -1.#IO,  1.#R,  38.04, -1.#IO,       0.0,      -1.$,  101
SX44      ,   2331,      0, -1.#IO,  1.#R,  41.19, -1.#IO,       0.0,      -1.$,  101
SX45      ,   2332,      0, -1.#IO,  1.#R,  31.51, -1.#IO,       0.0,      -1.$,  101
SX46      ,   2333,      0, -1.#IO,  1.#R,  40.41, -1.#IO,       0.0,      -1.$,  101
SX47      ,   2334,      0, -1.#IO,  1.#R,  35.80, -1.#IO,       0.0,      -1.$,  101
SX48      ,   2335,      0, -1.#IO,  1.#R,  36.34, -1.#IO,       0.0,      -1.$,  101
SX49      ,   2336,      0, -1.#IO,  1.#R,  37.07, -1.#IO,       0.0,      -1.$,  101
SX54      ,   2337,      0, -1.#IO,  1.#R,  34.66, -1.#IO,       0.0,      -1.$,  101
SX55      ,   2338,      0, -1.#IO,  1.#R,  35.68, -1.#IO,       0.0,      -1.$,  101
SX56      ,   2339,      0, -1.#IO,  1.#R,  34.52, -1.#IO,       0.0,      -1.$,  101
SX57      ,   2340,      0, -1.#IO,  1.#R,  29.70, -1.#IO,       0.0,      -1.$,  101
SX58      ,   2341,      0, -1.#IO,  1.#R,  30.83, -1.#IO,       0.0,      -1.$,  101
SX59      ,   2342,      0, -1.#IO,  1.#R,  36.84, -1.#IO,       0.0,      -1.$,  101
SX63      ,   2343,      0, -1.#IO,  1.#R,  34.17, -1.#IO,       0.0,      -1.$,  101
SX64      ,   2344,      0, -1.#IO,  1.#R,  30.86, -1.#IO,       0.0,      -1.$,  101
SX65      ,   2345,      0, -1.#IO,  1.#R,  33.93, -1.#IO,       0.0,      -1.$,  101
SX66      ,   2346,      0, -1.#IO,  1.#R,  33.71, -1.#IO,       0.0,      -1.$,  101
SX67      ,   2347,      0, -1.#IO,  1.#R,  32.96, -1.#IO,       0.0,      -1.$,  101
SX68      ,   2348,      0, -1.#IO,  1.#R,  32.16, -1.#IO,       0.0,      -1.$,  101
SX69      ,   2349,      0, -1.#IO,  1.#R,  40.61, -1.#IO,       0.0,      -1.$,  101
SX73      ,   2350,      0, -1.#IO,  1.#R,  30.62, -1.#IO,       0.0,      -1.$,  101
SX74      ,   2351,      0, -1.#IO,  1.#R,  31.08, -1.#IO,       0.0,      -1.$,  101
SX75      ,   2352,      0, -1.#IO,  1.#R,  36.43, -1.#IO,       0.0,      -1.$,  101
SX76      ,   2353,      0, -1.#IO,  1.#R,  41.98, -1.#IO,       0.0,      -1.$,  101
SX77      ,   2354,      0, -1.#IO,  1.#R,  36.91, -1.#IO,       0.0,      -1.$,  101
SX78      ,   2355,      0, -1.#IO,  1.#R,  35.30, -1.#IO,       0.0,      -1.$,  101
SX79      ,   2356,      0, -1.#IO,  1.#R,  32.00, -1.#IO,       0.0,      -1.$,  101
SX83      ,   2357,      0, -1.#IO,  1.#R,  37.57, -1.#IO,       0.0,      -1.$,  101
SX84      ,   2358,      0, -1.#IO,  1.#R,  33.87, -1.#IO,       0.0,      -1.$,  101
SX85      ,   2359,      0, -1.#IO,  1.#R,  36.77, -1.#IO,       0.0,      -1.$,  101
SX86      ,   2360,      0, -1.#IO,  1.#R,  35.45, -1.#IO,       0.0,      -1.$,  101
SX87      ,   2361,      0, -1.#IO,  1.#R,  35.27, -1.#IO,       0.0,      -1.$,  101
SX88      ,   2362,      0, -1.#IO,  1.#R,  38.16, -1.#IO,       0.0,      -1.$,  101
SX89      ,   2363,      0, -1.#IO,  1.#R,  36.19, -1.#IO,       0.0,      -1.$,  101
