"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"SO71",1883,0,NA,NA,33.81,NA,0,NA,101
"SO72",1884,0,NA,NA,32.07,NA,0,NA,101
"SO73",1885,0,NA,NA,34.83,NA,0,NA,101
"SO74",1886,0,NA,NA,37.35,NA,0,NA,101
"SO75",1887,0,NA,NA,30.82,NA,0,NA,101
"SO76",1888,0,NA,NA,33.32,NA,0,NA,101
"SO77",1889,0,NA,NA,33.02,NA,0,NA,101
"SO78",1890,0,NA,NA,33.6,NA,0,NA,101
"SO79",1891,0,NA,NA,29.85,NA,0,NA,101
"SO80",1892,0,NA,NA,34.02,NA,0,NA,101
"SO81",1893,0,NA,NA,35.92,NA,0,NA,101
"SO82",1894,0,NA,NA,35.11,NA,0,NA,101
"SO83",1895,0,NA,NA,32.32,NA,0,NA,101
"SO84",1896,0,NA,NA,31.17,NA,0,NA,101
"SO85",1897,0,NA,NA,29.42,NA,0,NA,101
"SO86",1898,0,NA,NA,32.55,NA,0,NA,101
"SO87",1899,0,NA,NA,39.32,NA,0,NA,101
"SO88",1900,0,NA,NA,38.64,NA,0,NA,101
"SO89",1901,0,NA,NA,33.32,NA,0,NA,101
"SO90",1902,0,NA,NA,34.98,NA,0,NA,101
"SO91",1903,0,NA,NA,35.43,NA,0,NA,101
"SO92",1904,0,NA,NA,28.63,NA,0,NA,101
"SO93",1905,0,NA,NA,38.58,NA,0,NA,101
"SO94",1906,0,NA,NA,32.98,NA,0,NA,101
"SO95",1907,0,NA,NA,32.06,NA,0,NA,101
"SO96",1908,0,NA,NA,28.65,NA,0,NA,101
"SO97",1909,0,NA,NA,33.97,NA,0,NA,101
"SO98",1910,0,NA,NA,33.94,NA,0,NA,101
"SO99",1911,0,NA,NA,34.29,NA,0,NA,101
"SP00",1912,0,NA,NA,40.23,NA,0,NA,101
"SP01",1913,0,NA,NA,35.49,NA,0,NA,101
"SP02",1914,0,NA,NA,32.87,NA,0,NA,101
"SP03",1915,0,NA,NA,37.82,NA,0,NA,101
"SP04",1916,0,NA,NA,34.47,NA,0,NA,101
"SP05",1917,0,NA,NA,33.88,NA,0,NA,101
"SP06",1918,0,NA,NA,28.2,NA,0,NA,101
"SP07",1919,0,NA,NA,29.94,NA,0,NA,101
"SP08",1920,0,NA,NA,34.89,NA,0,NA,101
"SP09",1921,0,NA,NA,37.12,NA,0,NA,101
"SP10",1922,0,NA,NA,37.34,NA,0,NA,101
"SP11",1923,0,NA,NA,43.67,NA,0,NA,101
"SP12",1924,0,NA,NA,31.35,NA,0,NA,101
"SP13",1925,0,NA,NA,32,NA,0,NA,101
"SP14",1926,0,NA,NA,39.42,NA,0,NA,101
"SP15",1927,0,NA,NA,33.32,NA,0,NA,101
"SP16",1928,0,NA,NA,29.96,NA,0,NA,101
"SP17",1929,0,NA,NA,31.23,NA,0,NA,101
"SP18",1930,0,NA,NA,35.82,NA,0,NA,101
"SP19",1931,0,NA,NA,39.72,NA,0,NA,101
"SP20",1932,0,NA,NA,40.7,NA,0,NA,101
"SP21",1933,0,NA,NA,36.99,NA,0,NA,101
"SP22",1934,0,NA,NA,37.07,NA,0,NA,101
"SP23",1935,0,NA,NA,41.48,NA,0,NA,101
"SP24",1936,0,NA,NA,34.93,NA,0,NA,101
"SP25",1937,0,NA,NA,33.76,NA,0,NA,101
"SP26",1938,0,NA,NA,38.91,NA,0,NA,101
"SP27",1939,0,NA,NA,31.3,NA,0,NA,101
"SP28",1940,0,NA,NA,33.25,NA,0,NA,101
"SP29",1941,0,NA,NA,27.31,NA,0,NA,101
"SP30",1942,0,NA,NA,38.56,NA,0,NA,101
"SP31",1943,0,NA,NA,36.51,NA,0,NA,101
"SP32",1944,0,NA,NA,34.13,NA,0,NA,101
"SP33",1945,0,NA,NA,39.24,NA,0,NA,101
"SP34",1946,0,NA,NA,37.93,NA,0,NA,101
"SP35",1947,0,NA,NA,35.8,NA,0,NA,101
"SP36",1948,0,NA,NA,34.07,NA,0,NA,101
"SP37",1949,0,NA,NA,34.61,NA,0,NA,101
"SP38",1950,0,NA,NA,38.7,NA,0,NA,101
"SP39",1951,0,NA,NA,40.11,NA,0,NA,101
"SP40",1952,0,NA,NA,33.5,NA,0,NA,101
"SP41",1953,0,NA,NA,34.87,NA,0,NA,101
"SP42",1954,0,NA,NA,38.73,NA,0,NA,101
"SP43",1955,0,NA,NA,38.85,NA,0,NA,101
"SP44",1956,0,NA,NA,36.29,NA,0,NA,101
"SP45",1957,0,NA,NA,37.99,NA,0,NA,101
"SP46",1958,0,NA,NA,37.9,NA,0,NA,101
"SP47",1959,0,NA,NA,36.32,NA,0,NA,101
"SP48",1960,0,NA,NA,39.3,NA,0,NA,101
"SP49",1961,0,NA,NA,37.05,NA,0,NA,101
"SP50",1962,0,NA,NA,34.1,NA,0,NA,101
"SP51",1963,0,NA,NA,35.28,NA,0,NA,101
"SP52",1964,0,NA,NA,38.73,NA,0,NA,101
"SP53",1965,0,NA,NA,36.17,NA,0,NA,101
"SP54",1966,0,NA,NA,37.89,NA,0,NA,101
"SP55",1967,0,NA,NA,38.09,NA,0,NA,101
"SP56",1968,0,NA,NA,40.28,NA,0,NA,101
"SP57",1969,0,NA,NA,32.64,NA,0,NA,101
"SP58",1970,0,NA,NA,37.15,NA,0,NA,101
"SP59",1971,0,NA,NA,36.67,NA,0,NA,101
"SP60",1972,0,NA,NA,33.64,NA,0,NA,101
"SP61",1973,0,NA,NA,35.76,NA,0,NA,101
"SP62",1974,0,NA,NA,36.94,NA,0,NA,101
"SP63",1975,0,NA,NA,37.52,NA,0,NA,101
"SP64",1976,0,NA,NA,38.68,NA,0,NA,101
"SP65",1977,0,NA,NA,36.19,NA,0,NA,101
"SP66",1978,0,NA,NA,39.39,NA,0,NA,101
"SP67",1979,0,NA,NA,37.77,NA,0,NA,101
"SP68",1980,0,NA,NA,36.21,NA,0,NA,101
"SP69",1981,0,NA,NA,36,NA,0,NA,101
"SP70",1982,0,NA,NA,30.98,NA,0,NA,101
"SP71",1983,0,NA,NA,34.02,NA,0,NA,101
"SP72",1984,0,NA,NA,34.83,NA,0,NA,101
"SP73",1985,0,NA,NA,37.23,NA,0,NA,101
"SP74",1986,0,NA,NA,32.92,NA,0,NA,101
"SP75",1987,0,NA,NA,32.69,NA,0,NA,101
"SP76",1988,0,NA,NA,30.86,NA,0,NA,101
"SP77",1989,0,NA,NA,32.15,NA,0,NA,101
"SP78",1990,0,NA,NA,37.26,NA,0,NA,101
"SP79",1991,0,NA,NA,34.58,NA,0,NA,101
"SP80",1992,0,NA,NA,36.48,NA,0,NA,101
"SP81",1993,0,NA,NA,36.75,NA,0,NA,101
"SP82",1994,0,NA,NA,34.43,NA,0,NA,101
"SP83",1995,0,NA,NA,31.98,NA,0,NA,101
"SP84",1996,0,NA,NA,33.54,NA,0,NA,101
"SP85",1997,0,NA,NA,29.54,NA,0,NA,101
"SP86",1998,0,NA,NA,31.75,NA,0,NA,101
"SP87",1999,0,NA,NA,33.26,NA,0,NA,101
"SP88",2000,0,NA,NA,31.33,NA,0,NA,101
"SP89",2001,0,NA,NA,33.48,NA,0,NA,101
"SP90",2002,0,0,999.99,35.16,0.74,0,14.8,31
"SP91",2003,0,0,999.99,31.17,0.74,0,14.8,31
"SP92",2004,0,0,999.99,31.58,0.74,0,14.8,31
"SP93",2005,0,NA,NA,30.75,NA,0,NA,101
"SP94",2006,0,NA,NA,29.5,NA,0,NA,101
"SP95",2007,0,NA,NA,31.04,NA,0,NA,101
"SP96",2008,0,NA,NA,32.67,NA,0,NA,101
"SP97",2009,0,NA,NA,34.47,NA,0,NA,101
"SP98",2010,0,NA,NA,28.62,NA,0,NA,101
"SP99",2011,0,NA,NA,30.22,NA,0,NA,101
"SR89",2012,0,NA,NA,29.99,NA,0,NA,101
"SR99",2013,0,NA,NA,28.74,NA,0,NA,101
"SS09",2014,0,NA,NA,40.3,NA,0,NA,101
"SS10",2015,0,NA,NA,30.41,NA,0,NA,101
"SS11",2016,0,NA,NA,27,NA,0,NA,101
"SS14",2017,0,NA,NA,32.16,NA,0,NA,101
"SS19",2018,0,NA,NA,38.13,NA,0,NA,101
"SS20",2019,0,NA,NA,36.91,NA,0,NA,101
"SS21",2020,0,NA,NA,38.82,NA,0,NA,101
"SS22",2021,0,NA,NA,36.51,NA,0,NA,101
"SS30",2022,0,NA,NA,37.1,NA,0,NA,101
"SS31",2023,0,NA,NA,37.83,NA,0,NA,101
"SS32",2024,0,NA,NA,37.52,NA,0,NA,101
"SS38",2025,0,NA,NA,32.09,NA,0,NA,101
"SS39",2026,0,NA,NA,29.33,NA,0,NA,101
"SS40",2027,0,NA,NA,39.61,NA,0,NA,101
"SS41",2028,0,NA,NA,36.85,NA,0,NA,101
"SS42",2029,0,NA,NA,35.82,NA,0,NA,101
"SS43",2030,0,NA,NA,35.17,NA,0,NA,101
"SS44",2031,0,NA,NA,33,NA,0,NA,101
"SS48",2032,0,NA,NA,31.82,NA,0,NA,101
"SS49",2033,0,NA,NA,32.44,NA,0,NA,101
"SS50",2034,0,NA,NA,37.27,NA,0,NA,101
"SS51",2035,0,NA,NA,36.05,NA,0,NA,101
"SS52",2036,0,NA,NA,36.3,NA,0,NA,101
"SS53",2037,0,NA,NA,31.15,NA,0,NA,101
"SS54",2038,0,NA,NA,29.04,NA,0,NA,101
"SS58",2039,0,NA,NA,29.47,NA,0,NA,101
"SS59",2040,0,NA,NA,32.81,NA,0,NA,101
"SS60",2041,0,NA,NA,29.86,NA,0,NA,101
"SS61",2042,0,NA,NA,35.51,NA,0,NA,101
"SS62",2043,0,NA,NA,33.42,NA,0,NA,101
"SS63",2044,0,NA,NA,29.85,NA,0,NA,101
"SS64",2045,0,NA,NA,28.94,NA,0,NA,101
"SS68",2046,0,NA,NA,40.46,NA,0,NA,101
"SS69",2047,0,NA,NA,38.48,NA,0,NA,101
"SS70",2048,0,NA,NA,31.08,NA,0,NA,101
"SS71",2049,0,NA,NA,32.5,NA,0,NA,101
"SS72",2050,0,NA,NA,30.82,NA,0,NA,101
"SS73",2051,0,NA,NA,30.66,NA,0,NA,101
"SS74",2052,0,NA,NA,30.72,NA,0,NA,101
"SS75",2053,0,NA,NA,33.15,NA,0,NA,101
"SS77",2054,0,NA,NA,40,NA,0,NA,101
"SS78",2055,0,NA,NA,39.95,NA,0,NA,101
"SS79",2056,0,NA,NA,36.9,NA,0,NA,101
"SS80",2057,0,NA,NA,31.65,NA,0,NA,101
"SS81",2058,0,NA,NA,28.42,NA,0,NA,101
"SS82",2059,0,NA,NA,31.4,NA,0,NA,101
"SS83",2060,0,NA,NA,33.44,NA,0,NA,101
"SS84",2061,0,NA,NA,29.12,NA,0,NA,101
"SS87",2062,0,NA,NA,31.95,NA,0,NA,101
"SS88",2063,0,NA,NA,33.65,NA,0,NA,101
"SS89",2064,0,NA,NA,39.73,NA,0,NA,101
"SS90",2065,0,NA,NA,29.02,NA,0,NA,101
"SS91",2066,0,NA,NA,30.06,NA,0,NA,101
"SS92",2067,0,NA,NA,33.56,NA,0,NA,101
"SS93",2068,0,NA,NA,35.02,NA,0,NA,101
"SS94",2069,0,NA,NA,30.2,NA,0,NA,101
"SS96",2070,0,NA,NA,20.52,NA,0,NA,101
"SS97",2071,0,NA,NA,35.8,NA,0,NA,101
"SS98",2072,0,NA,NA,33.63,NA,0,NA,101
"SS99",2073,0,NA,NA,40.6,NA,0,NA,101
"ST00",2074,0,NA,NA,28.94,NA,0,NA,101
"ST01",2075,0,NA,NA,36.55,NA,0,NA,101
"ST02",2076,0,NA,NA,36.65,NA,0,NA,101
"ST03",2077,0,NA,NA,34.35,NA,0,NA,101
"ST04",2078,0,NA,NA,27.49,NA,0,NA,101
"ST06",2079,0,NA,NA,26.45,NA,0,NA,101
"ST07",2080,0,NA,NA,34.77,NA,0,NA,101
"ST08",2081,0,NA,NA,32.85,NA,0,NA,101
"ST09",2082,0,NA,NA,41.18,NA,0,NA,101
"ST10",2083,0,NA,NA,31.85,NA,0,NA,101
"ST11",2084,0,NA,NA,24.45,NA,0,NA,101
"ST12",2085,0,NA,NA,28.54,NA,0,NA,101
"ST13",2086,0,NA,NA,31.62,NA,0,NA,101
"ST14",2087,0,NA,NA,26.26,NA,0,NA,101
"ST16",2088,0,NA,NA,36.57,NA,0,NA,101
"ST17",2089,0,NA,NA,38.38,NA,0,NA,101
"ST18",2090,0,NA,NA,39.07,NA,0,NA,101
"ST19",2091,0,NA,NA,36.09,NA,0,NA,101
"ST20",2092,0,NA,NA,30.96,NA,0,NA,101
"ST21",2093,0,NA,NA,26.41,NA,0,NA,101
"ST22",2094,0,NA,NA,32.24,NA,0,NA,101
"ST23",2095,0,NA,NA,28.62,NA,0,NA,101
"ST24",2096,0,NA,NA,26.26,NA,0,NA,101
"ST25",2097,0,NA,NA,34.85,NA,0,NA,101
"ST26",2098,0,NA,NA,29.25,NA,0,NA,101
"ST27",2099,0,NA,NA,40.78,NA,0,NA,101
"ST28",2100,0,NA,NA,35.82,NA,0,NA,101
"ST29",2101,0,NA,NA,40.8,NA,0,NA,101
"ST30",2102,0,NA,NA,33.49,NA,0,NA,101
"ST31",2103,0,NA,NA,33.09,NA,0,NA,101
"ST32",2104,0,NA,NA,32.02,NA,0,NA,101
"ST33",2105,0,NA,NA,40.4,NA,0,NA,101
"ST34",2106,0,NA,NA,38.78,NA,0,NA,101
"ST35",2107,0,NA,NA,36.77,NA,0,NA,101
"ST36",2108,0,NA,NA,39.2,NA,0,NA,101
"ST37",2109,0,NA,NA,41,NA,0,NA,101
"ST38",2110,0,NA,NA,39.21,NA,0,NA,101
"ST39",2111,0,NA,NA,35.06,NA,0,NA,101
"ST40",2112,0,NA,NA,33.75,NA,0,NA,101
"ST41",2113,0,NA,NA,33.58,NA,0,NA,101
"ST42",2114,0,NA,NA,34.37,NA,0,NA,101
"ST43",2115,0,NA,NA,39.95,NA,0,NA,101
"ST44",2116,0,NA,NA,39.17,NA,0,NA,101
"ST45",2117,0,NA,NA,37.16,NA,0,NA,101
"ST46",2118,0,NA,NA,36.78,NA,0,NA,101
"ST47",2119,0,NA,NA,40.68,NA,0,NA,101
"ST48",2120,0,NA,NA,33.91,NA,0,NA,101
"ST49",2121,0,NA,NA,35,NA,0,NA,101
"ST50",2122,0,NA,NA,38.92,NA,0,NA,101
"ST51",2123,0,NA,NA,36.22,NA,0,NA,101
"ST52",2124,0,NA,NA,31.98,NA,0,NA,101
"ST53",2125,0,NA,NA,40.55,NA,0,NA,101
"ST54",2126,0,NA,NA,41.11,NA,0,NA,101
"ST55",2127,0,NA,NA,39.34,NA,0,NA,101
"ST56",2128,0,NA,NA,36.14,NA,0,NA,101
"ST57",2129,0,NA,NA,41.52,NA,0,NA,101
"ST58",2130,0,NA,NA,37.13,NA,0,NA,101
"ST59",2131,0,NA,NA,36.91,NA,0,NA,101
"ST60",2132,0,NA,NA,38.36,NA,0,NA,101
"ST61",2133,0,NA,NA,36.74,NA,0,NA,101
"ST62",2134,0,NA,NA,41.62,NA,0,NA,101
"ST63",2135,0,NA,NA,41.87,NA,0,NA,101
"ST64",2136,0,NA,NA,39.49,NA,0,NA,101
"ST65",2137,0,NA,NA,37.93,NA,0,NA,101
"ST66",2138,0,NA,NA,31.69,NA,0,NA,101
"ST67",2139,0,NA,NA,39.88,NA,0,NA,101
"ST68",2140,0,NA,NA,29.38,NA,0,NA,101
"ST69",2141,0,NA,NA,30.18,NA,0,NA,101
"ST70",2142,0,NA,NA,35.2,NA,0,NA,101
"ST71",2143,0,NA,NA,38.45,NA,0,NA,101
"ST72",2144,0,NA,NA,39.38,NA,0,NA,101
"ST73",2145,0,NA,NA,38.51,NA,0,NA,101
"ST74",2146,0,NA,NA,35.46,NA,0,NA,101
"ST75",2147,0,NA,NA,33.92,NA,0,NA,101
"ST76",2148,0,NA,NA,31.66,NA,0,NA,101
"ST77",2149,0,NA,NA,32.45,NA,0,NA,101
"ST78",2150,0,NA,NA,30.14,NA,0,NA,101
"ST79",2151,0,NA,NA,38.6,NA,0,NA,101
"ST80",2152,0,NA,NA,25.29,NA,0,NA,101
"ST81",2153,0,NA,NA,33.85,NA,0,NA,101
"ST82",2154,0,NA,NA,37.77,NA,0,NA,101
"ST83",2155,0,NA,NA,34.38,NA,0,NA,101
"ST84",2156,0,NA,NA,30.05,NA,0,NA,101
"ST85",2157,0,NA,NA,35.49,NA,0,NA,101
"ST86",2158,0,NA,NA,32.24,NA,0,NA,101
"ST87",2159,0,NA,NA,31.43,NA,0,NA,101
"ST88",2160,0,NA,NA,28.82,NA,0,NA,101
"ST89",2161,0,NA,NA,31.7,NA,0,NA,101
"ST90",2162,0,NA,NA,28.29,NA,0,NA,101
"ST91",2163,0,NA,NA,28.2,NA,0,NA,101
"ST92",2164,0,NA,NA,31.89,NA,0,NA,101
"ST93",2165,0,NA,NA,29.5,NA,0,NA,101
"ST94",2166,0,NA,NA,22.9,NA,0,NA,101
"ST95",2167,0,NA,NA,34.55,NA,0,NA,101
"ST96",2168,0,NA,NA,32.42,NA,0,NA,101
"ST97",2169,0,NA,NA,31.3,NA,0,NA,101
"ST98",2170,0,NA,NA,28.03,NA,0,NA,101
"ST99",2171,0,NA,NA,32.42,NA,0,NA,101
"SU00",2172,0,NA,NA,27.02,NA,0,NA,101
"SU01",2173,0,NA,NA,30.24,NA,0,NA,101
"SU02",2174,0,NA,NA,32.13,NA,0,NA,101
"SU03",2175,0,NA,NA,33.04,NA,0,NA,101
"SU04",2176,0,NA,NA,23.74,NA,0,NA,101
"SU05",2177,0,NA,NA,30.81,NA,0,NA,101
"SU06",2178,0,NA,NA,36.03,NA,0,NA,101
"SU07",2179,0,NA,NA,30.81,NA,0,NA,101
"SU08",2180,0,NA,NA,24.94,NA,0,NA,101
"SU09",2181,0,NA,NA,24.61,NA,0,NA,101
"SU10",2182,0,NA,NA,29.27,NA,0,NA,101
"SU11",2183,0,NA,NA,29.87,NA,0,NA,101
"SU12",2184,0,NA,NA,31.62,NA,0,NA,101
"SU13",2185,0,NA,NA,34.09,NA,0,NA,101
"SU14",2186,0,NA,NA,24.86,NA,0,NA,101
"SU15",2187,0,NA,NA,30.53,NA,0,NA,101
"SU16",2188,0,NA,NA,33.52,NA,0,NA,101
"SU17",2189,0,NA,NA,31.07,NA,0,NA,101
"SU18",2190,0,NA,NA,26.72,NA,0,NA,101
"SU19",2191,0,NA,NA,36.95,NA,0,NA,101
"SU20",2192,0,NA,NA,31.46,NA,0,NA,101
"SU21",2193,0,NA,NA,31.6,NA,0,NA,101
"SU22",2194,0,NA,NA,31.29,NA,0,NA,101
"SU23",2195,0,NA,NA,35.91,NA,0,NA,101
"SU24",2196,0,NA,NA,30.12,NA,0,NA,101
"SU25",2197,0,NA,NA,39.79,NA,0,NA,101
"SU26",2198,0,NA,NA,41.66,NA,0,NA,101
"SU27",2199,0,NA,NA,37.01,NA,0,NA,101
"SU28",2200,0,NA,NA,33,NA,0,NA,101
"SU29",2201,0,NA,NA,32.18,NA,0,NA,101
"SU30",2202,0,NA,NA,33.92,NA,0,NA,101
"SU31",2203,0,NA,NA,29.66,NA,0,NA,101
"SU32",2204,0,NA,NA,31.13,NA,0,NA,101
"SU33",2205,0,NA,NA,35.96,NA,0,NA,101
"SU34",2206,0,NA,NA,37.92,NA,0,NA,101
"SU35",2207,0,NA,NA,39.18,NA,0,NA,101
"SU36",2208,0,NA,NA,33.4,NA,0,NA,101
"SU37",2209,0,NA,NA,38.44,NA,0,NA,101
"SU38",2210,0,NA,NA,30.78,NA,0,NA,101
"SU39",2211,0,NA,NA,33.41,NA,0,NA,101
"SU40",2212,0,NA,NA,31.32,NA,0,NA,101
"SU41",2213,0,NA,NA,29.53,NA,0,NA,101
"SU42",2214,0,NA,NA,31.88,NA,0,NA,101
"SU43",2215,0,NA,NA,36.02,NA,0,NA,101
"SU44",2216,0,NA,NA,35.67,NA,0,NA,101
"SU45",2217,0,NA,NA,37.37,NA,0,NA,101
"SU46",2218,0,NA,NA,27.76,NA,0,NA,101
"SU47",2219,0,NA,NA,38.46,NA,0,NA,101
"SU48",2220,0,NA,NA,34.16,NA,0,NA,101
"SU49",2221,0,NA,NA,30.06,NA,0,NA,101
"SU50",2222,0,NA,NA,32.49,NA,0,NA,101
"SU51",2223,0,NA,NA,27.23,NA,0,NA,101
"SU52",2224,0,NA,NA,33.55,NA,0,NA,101
"SU53",2225,0,NA,NA,34.65,NA,0,NA,101
"SU54",2226,0,NA,NA,33.46,NA,0,NA,101
"SU55",2227,0,NA,NA,33.31,NA,0,NA,101
"SU56",2228,0,NA,NA,32.12,NA,0,NA,101
"SU57",2229,0,NA,NA,30.27,NA,0,NA,101
"SU58",2230,0,NA,NA,32.78,NA,0,NA,101
"SU59",2231,0,NA,NA,29.61,NA,0,NA,101
"SU60",2232,0,0,999.99,34.01,0.74,0,14.8,31
"SU61",2233,0,NA,NA,28.09,NA,0,NA,101
"SU62",2234,0,NA,NA,32.31,NA,0,NA,101
"SU63",2235,0,NA,NA,30.39,NA,0,NA,101
"SU64",2236,0,NA,NA,33.27,NA,0,NA,101
"SU65",2237,0,NA,NA,31.85,NA,0,NA,101
"SU66",2238,0,NA,NA,33.45,NA,0,NA,101
"SU67",2239,0,NA,NA,32.92,NA,0,NA,101
"SU68",2240,0,NA,NA,29.98,NA,0,NA,101
"SU69",2241,0,NA,NA,30.9,NA,0,NA,101
"SU70",2242,0,NA,NA,36.11,NA,0,NA,101
"SU71",2243,0,NA,NA,37.7,NA,0,NA,101
"SU72",2244,0,NA,NA,30.37,NA,0,NA,101
"SU73",2245,0,NA,NA,34.41,NA,0,NA,101
"SU74",2246,0,NA,NA,29.27,NA,0,NA,101
"SU75",2247,0,NA,NA,36.37,NA,0,NA,101
"SU76",2248,0,NA,NA,32.8,NA,0,NA,101
"SU77",2249,0,NA,NA,35.17,NA,0,NA,101
"SU78",2250,0,NA,NA,31.45,NA,0,NA,101
"SU79",2251,0,NA,NA,30.67,NA,0,NA,101
"SU80",2252,0,0,999.99,27.21,0.74,0,14.8,31
"SU81",2253,0,0,999.99,33.95,0.74,0,14.8,31
"SU82",2254,0,NA,NA,36.47,NA,0,NA,101
"SU83",2255,0,NA,NA,37.4,NA,0,NA,101
"SU84",2256,0,NA,NA,37.53,NA,0,NA,101
"SU85",2257,0,NA,NA,35.29,NA,0,NA,101
"SU86",2258,0,NA,NA,33.99,NA,0,NA,101
"SU87",2259,0,NA,NA,33.07,NA,0,NA,101
"SU88",2260,0,NA,NA,35.41,NA,0,NA,101
"SU89",2261,0,NA,NA,36.57,NA,0,NA,101
"SU90",2262,0,0,999.99,27.03,0.74,0,14.8,31
"SU91",2263,0,0.003,536.2,33.8,0.74,0.1,14.8,31
"SU92",2264,0,0.002,734.2,34.58,0.74,0,14.8,31
"SU93",2265,0,0,999.99,35.61,0.74,0,14.8,31
"SU94",2266,0,0,999.99,37.96,0.74,0,14.8,31
"SU95",2267,0,0,999.99,36.17,0.74,0,14.8,31
"SU96",2268,0,NA,NA,39.49,NA,0,NA,101
"SU97",2269,0,NA,NA,37.48,NA,0,NA,101
"SU98",2270,0,0,999.99,38.12,0.74,0,14.8,31
"SU99",2271,0,0.001,999.99,35.58,0.74,0,14.8,31
"SV80",2272,0,NA,NA,34.27,NA,0,NA,101
"SV81",2273,0,NA,NA,32.44,NA,0,NA,101
"SV90",2274,0,NA,NA,39.08,NA,0,NA,101
"SV91",2275,0,NA,NA,39.42,NA,0,NA,101
"SW32",2276,0,NA,NA,39.19,NA,0,NA,101
"SW33",2277,0,NA,NA,37.82,NA,0,NA,101
"SW42",2278,0,NA,NA,38.43,NA,0,NA,101
"SW43",2279,0,NA,NA,35.98,NA,0,NA,101
"SW44",2280,0,NA,NA,28.18,NA,0,NA,101
"SW52",2281,0,NA,NA,36.33,NA,0,NA,101
"SW53",2282,0,NA,NA,34.37,NA,0,NA,101
"SW54",2283,0,NA,NA,32.65,NA,0,NA,101
"SW61",2284,0,NA,NA,33.38,NA,0,NA,101
"SW62",2285,0,NA,NA,35.42,NA,0,NA,101
"SW63",2286,0,NA,NA,37.86,NA,0,NA,101
"SW64",2287,0,NA,NA,35.56,NA,0,NA,101
"SW65",2288,0,NA,NA,30.71,NA,0,NA,101
"SW71",2289,0,NA,NA,39.51,NA,0,NA,101
"SW72",2290,0,NA,NA,38.61,NA,0,NA,101
"SW73",2291,0,NA,NA,37.65,NA,0,NA,101
"SW74",2292,0,NA,NA,37.45,NA,0,NA,101
"SW75",2293,0,NA,NA,34.73,NA,0,NA,101
"SW76",2294,0,NA,NA,34.42,NA,0,NA,101
"SW81",2295,0,NA,NA,36.2,NA,0,NA,101
"SW82",2296,0,NA,NA,38.16,NA,0,NA,101
"SW83",2297,0,NA,NA,35.44,NA,0,NA,101
"SW84",2298,0,NA,NA,37.67,NA,0,NA,101
"SW85",2299,0,NA,NA,36.14,NA,0,NA,101
"SW86",2300,0,NA,NA,34.41,NA,0,NA,101
"SW87",2301,0,NA,NA,37.1,NA,0,NA,101
"SW93",2302,0,NA,NA,40.71,NA,0,NA,101
"SW94",2303,0,NA,NA,39.23,NA,0,NA,101
"SW95",2304,0,NA,NA,38.63,NA,0,NA,101
"SW96",2305,0,NA,NA,40.43,NA,0,NA,101
"SW97",2306,0,NA,NA,36.58,NA,0,NA,101
"SW98",2307,0,NA,NA,36.7,NA,0,NA,101
"SX03",2308,0,NA,NA,30.06,NA,0,NA,101
"SX04",2309,0,NA,NA,41.49,NA,0,NA,101
"SX05",2310,0,NA,NA,37.36,NA,0,NA,101
"SX06",2311,0,NA,NA,38.34,NA,0,NA,101
"SX07",2312,0,NA,NA,40.52,NA,0,NA,101
"SX08",2313,0,NA,NA,37.93,NA,0,NA,101
"SX09",2314,0,NA,NA,37.71,NA,0,NA,101
"SX14",2315,0,NA,NA,28.64,NA,0,NA,101
"SX15",2316,0,NA,NA,40.52,NA,0,NA,101
"SX16",2317,0,NA,NA,38.26,NA,0,NA,101
"SX17",2318,0,NA,NA,21.47,NA,0,NA,101
"SX18",2319,0,NA,NA,30.78,NA,0,NA,101
"SX19",2320,0,NA,NA,38.29,NA,0,NA,101
"SX25",2321,0,NA,NA,40.86,NA,0,NA,101
"SX26",2322,0,NA,NA,34.33,NA,0,NA,101
"SX27",2323,0,NA,NA,27.97,NA,0,NA,101
"SX28",2324,0,NA,NA,36.96,NA,0,NA,101
"SX29",2325,0,NA,NA,37.31,NA,0,NA,101
"SX35",2326,0,NA,NA,37.61,NA,0,NA,101
"SX36",2327,0,NA,NA,37.97,NA,0,NA,101
"SX37",2328,0,NA,NA,35.94,NA,0,NA,101
"SX38",2329,0,NA,NA,36.36,NA,0,NA,101
"SX39",2330,0,NA,NA,38.04,NA,0,NA,101
"SX44",2331,0,NA,NA,41.19,NA,0,NA,101
"SX45",2332,0,NA,NA,31.51,NA,0,NA,101
"SX46",2333,0,NA,NA,40.41,NA,0,NA,101
"SX47",2334,0,NA,NA,35.8,NA,0,NA,101
"SX48",2335,0,NA,NA,36.34,NA,0,NA,101
"SX49",2336,0,NA,NA,37.07,NA,0,NA,101
"SX54",2337,0,NA,NA,34.66,NA,0,NA,101
"SX55",2338,0,NA,NA,35.68,NA,0,NA,101
"SX56",2339,0,NA,NA,34.52,NA,0,NA,101
"SX57",2340,0,NA,NA,29.7,NA,0,NA,101
"SX58",2341,0,NA,NA,30.83,NA,0,NA,101
"SX59",2342,0,NA,NA,36.84,NA,0,NA,101
"SX63",2343,0,NA,NA,34.17,NA,0,NA,101
"SX64",2344,0,NA,NA,30.86,NA,0,NA,101
"SX65",2345,0,NA,NA,33.93,NA,0,NA,101
"SX66",2346,0,NA,NA,33.71,NA,0,NA,101
